0,1572886
0,1835032
0,1507350
0,1441818
0,2097173
0,1900568
0,1638428
0,1966108
0,1572884
0,1638428
0,1179672
0,1703954
0,2097188
0,1703965
0,2031650
0,2031646
0,1507360
0,1769499
0,1966111
0,2162720
0,1638424
0,1835033
0,1245212
0,1769496
0,1179673
0,1376279
0,1507352
0,1835028
0,1310739
0,1245205
0,1376275
0,1507347
0,1114134
0,1245206
0,1769489
0,1310740
0,1703961
0,1507348
0,1441807
0,1441815
0,1310739
0,1703975
0,1310747
0,2031642
0,1376279
0,1572883
0,1507346
0,1769498
0,1441815
0,1638422
0,1638426
0,1310746
0,1900566
0,1572888
0,1507353
0,1507354
0,1769492
0,1966111
0,1703962
0,1966106
0,1900573
0,2031639
0,1966104
0,3342375
0,1900590
0,1507354
0,2424866
0,2293796
0,1835042
0,2555943
0,1703968
0,1835035
0,2031644
0,1507357
0,1572891
0,1572885
0,1638431
0,1703965
0,1703968
0,1835038
0,2097178
0,1703972
0,2490399
0,2097192
0,2293800
0,2490413
0,1703967
0,2162720
0,2424864
0,2359334
0,1703964
0,1703963
0,1966110
0,1966112
0,2097175
0,1769503
0,1966107
0,1900572
0,1835038
0,1835035
0,1835031
0,2293791
0,2031647
0,1966105
0,2162722
0,2359327
0,2424869
0,2490407
0,2031650
0,1769496
0,2424857
0,2162723
0,1900581
0,1835040
0,2228255
0,2097186
0,2293798
0,2293795
0,2424868
0,2621480
0,2621480
0,2424874
0,2818090
0,2424875
0,3014701
0,2555948
0,2555944
0,2687019
0,2555945
0,2687019
0,2621495
0,2359331
0,2621478
0,2162728
0,2818087
0,2949158
0,2490406
0,2621479
0,2555948
0,2162721
0,2621479
0,2424871
0,1900577
0,2490395
0,1900579
0,1966112
0,1638422
0,2162713
0,2359327
0,2359327
0,2490403
0,3080231
0,2097194
0,2555939
0,2097185
0,2752553
0,3014699
0,2687017
0,2752555
0,2883622
0,2752550
0,2490406
0,3145770
0,3276849
0,2555947
0,2949166
0,3211312
0,2687027
0,3211315
0,3735603
0,3473466
0,3538993
0,3407928
0,4194363
0,3932217
0,3932210
0,3866677
0,3604536
0,3866679
0,4128832
0,3997761
0,4259903
0,3801144
0,3866686
0,4259907
0,4718654
0,4456510
0,4390983
0,4587589
0,4390986
0,4849734
0,4849738
0,4718667
0,4784196
0,4456517
0,5439568
0,4390990
0,4456513
0,4587590
0,4522053
0,5111881
0,4587589
0,4456520
0,5308484
0,4587586
0,4915271
0,4849748
0,4849748
0,4784206
0,4980809
0,4849743
0,5111893
0,5242954
0,5242956
0,5767254
0,5767253
0,5242958
0,5832789
0,6029412
0,5767247
0,6160469
0,5570645
0,5898320
0,5308505
0,6226017
0,5898329
0,5767262
0,6160477
0,6094942
0,6029412
0,6226017
0,6160481
0,6357093
0,6160484
0,6094938
0,6619237
0,6488160
0,6750307
0,6815847
0,6946920
0,7471212
0,6750305
0,6815843
0,7209071
0,7209068
0,7340141
0,7340143
0,7209068
0,6684783
0,6881387
0,7536753
0,7798890
0,7405677
0,7143535
0,7143532
0,7274604
0,7209067
0,7536754
0,7864435
0,7733359
0,7798901
0,8257656
0,8126587
0,7667826
0,7733361
0,7667829
0,7929983
0,8716409
0,8519803
0,8061050
0,8257653
0,7929976
0,8257665
0,7733371
0,8192123
0,7929987
0,8716416
0,7864443
0,8192119
0,8257657
0,8126592
0,8192121
0,8061051
0,8454266
0,9044100
0,8519808
0,8126590
0,8585343
0,8650872
0,8585344
0,8061056
0,8061055
0,8192124
0,8716418
0,8061052
0,8847492
0,8913027
0,8847495
0,9044098
0,9568395
0,9044110
0,9175180
0,9240715
0,9633932
0,9437327
0,10092690
0,9961631
0,9109652
0,9109650
0,9306255
0,9371791
0,9109653
0,9699472
0,10223762
0,9306262
0,9633945
0,9830545
0,9765013
0,9896084
0,9830555
0,10158232
0,9961635
0,10420377
0,10551456
0,10289317
0,10485921
0,10682530
0,11468954
0,11272360
0,10158241
0,10485922
0,10682528
0,10748064
0,11010212
0,10748072
0,10813610
0,10879147
0,10813603
0,10748069
0,10879146
0,10879142
0,11075745
0,10682530
0,11272365
0,11337897
0,11468974
0,11665573
0,11075759
0,11206829
0,12058799
0,12255421
0,11403442
0,10748076
0,11665577
0,11337895
0,11403437
0,11927721
0,11731121
0,11468977
0,11534512
0,11600047
0,12255407
0,11731123
0,11534509
0,11468979
0,11731121
0,11534514
0,11665585
0,12058808
0,11927729
0,12189875
0,12386492
0,12124354
0,11927733
0,11927727
0,11665593
0,11796661
0,12189881
0,11862196
0,12320951
0,12320955
0,12255417
0,12255422
0,11993271
0,12320950
0,12583101
0,12452029
0,12714174
0,12452033
0,12714172
0,12124348
0,12189889
0,11731129
0,12189878
0,12779716
0,11796666
0,12058814
0,11927734
0,11731127
0,12452029
0,12189883
0,11993276
0,11731130
0,11927735
0,11993268
0,12124341
0,11993273
0,12058813
0,12386486
0,12124347
0,12517569
0,12517570
0,12452034
0,12058819
0,12779718
0,12583102
0,12452033
0,12124346
0,12648636
0,12583097
0,12189896
0,12910782
0,12583106
0,13041861
0,12517572
0,13172925
0,13172929
0,12910791
0,12648645
0,12976330
0,12648652
0,12845243
0,13369543
0,13041870
0,13304012
0,12910799
0,13304000
0,12845254
0,13041868
0,12779713
0,13041855
0,13500610
0,13631696
0,13304019
0,13435084
0,13435093
0,13435077
0,14090447
0,13959383
0,14090450
0,13828307
0,13828304
0,13762768
0,13697236
0,13828304
0,14155992
0,13959386
0,14155992
0,14287068
0,14221527
0,14352608
0,14352611
0,14418137
0,14352608
0,14287067
0,14155998
0,14221532
0,14221528
0,14155990
0,14876886
0,14549211
0,14614753
0,14680289
0,14811359
0,14942434
0,15073506
0,14614756
0,15073510
0,15335656
0,15139044
0,15073508
0,16056554
0,15663345
0,15007991
0,14811359
0,15335651
0,15204569
0,15466729
0,15204590
0,15335658
0,15335655
0,15532256
0,15728890
0,15007977
0,15859956
0,15794416
0,15794414
0,15597800
0,15532265
0,15597804
0,15466730
0,15270127
0,15597802
0,15859946
0,16122106
0,15270122
0,15204580
0,15073509
0,14811363
0,15532263
0,15335657
0,15532273
0,15073516
0,15270119
0,15466726
0,15466734
0,15007979
0,15466726
0,15597803
0,16056558
0,15859951
0,15597812
0,15204587
0,15466739
0,15270122
0,15270120
0,15597806
0,14876910
0,15597809
0,15532260
0,15794415
0,15859956
0,15532267
0,15663342
0,15204589
0,15335666
0,15204589
0,15270120
0,15073512
0,15139050
0,14614765
0,14614763
0,14811365
0,15466731
0,15204585
0,15597810
0,15401193
0,15532260
0,15728878
0,14942448
0,15335662
0,15270114
0,15270121
0,15073506
0,15335655
0,15532259
0,15204593
0,15466723
0,15532268
0,15204591
0,15401194
0,15007984
0,14811365
0,15007973
0,14745831
0,15139043
0,15073511
0,14942436
0,14221534
0,14483678
0,15335654
0,14156005
0,14549210
0,14614746
0,14614749
0,14352603
0,14614746
0,14745822
0,14614749
0,14287064
0,14614747
0,14680288
0,14483674
0,14155991
0,14024930
0,14287069
0,13566167
0,13828316
0,14024917
0,13697230
0,13566157
0,13041870
0,13828302
0,13500624
0,13107399
0,13107393
0,12845257
0,13238478
0,13172936
0,13500612
0,12845257
0,13107396
0,12845248
0,13107396
0,12910791
0,12976320
0,12845250
0,12517565
0,12583106
0,12189881
0,11927746
0,12058811
0,12452032
0,12779711
0,13041853
0,12452046
0,12189880
0,11927731
0,12058799
0,11927736
0,11796665
0,11403444
0,11468980
0,11206835
0,11534510
0,11600052
0,11075760
0,11075757
0,11403438
0,11272369
0,11337901
0,11534506
0,11403441
0,11403438
0,10879148
0,11862193
0,11665584
0,11731121
0,11075750
0,11534503
0,11403431
0,10879149
0,11141285
0,10879148
0,11010211
0,10879137
0,11337902
0,11010215
0,11141289
0,10879141
0,10944676
0,10944680
0,10616999
0,10354847
0,10748062
0,10551458
0,10682527
0,10223775
0,10748069
0,10616990
0,10354845
0,9896094
0,9961625
0,10158229
0,9896077
0,9699478
0,9830551
0,9961626
0,9633945
0,9568403
0,9633946
0,9240726
0,9437332
0,9175180
0,9371791
0,9306251
0,9044107
0,9109639
0,8257670
0,8454275
0,9240708
0,8913033
0,7864438
0,8257663
0,8061051
0,7536768
0,8192122
0,8519803
0,8061055
0,7471230
0,7405687
0,7209077
0,6946925
0,7209067
0,6881387
0,6553710
0,6553696
0,6553698
0,6422624
0,6291553
0,6291551
0,6357083
0,6094935
0,6750302
0,5832799
0,5374033
0,4915275
0,5308495
0,5308491
0,5242960
0,4653131
0,4522055
0,4456518
0,4128837
0,4784199
0,3997771
0,3997760
0,4325447
0,4063289
0,3997756
0,3866685
0,3670080
0,3604538
0,4194361
0,3866679
0,3604534
0,2818094
0,2555947
0,2752551
0,2752551
0,2687013
0,2818095
0,2031660
0,2031649
0,1835033
0,1900571
0,1572895
0,1638427
0,1507355
0,1572882
0,1638427
0,1376273
0,1245198
0,1048594
0,458758
0,589828
0,720910
0,1245202
0,327683
0,196620
0,327686
0,524287
0,393227
0,4294246400
0,4294246393
0,4294377473
0,4294442995
0,4293984249
0,4294115311
0,4293853169
0,4294246385
0,4293656564
0,4293263341
0,4293591014
0,4293197801
0,4293459941
0,4293132263
0,4293328872
0,4294311913
0,4293001197
0,4293263330
0,4292935653
0,4292345825
0,4292673506
0,4292018135
0,4292280278
0,4292018131
0,4291755978
0,4291624910
0,4291887051
0,4291428304
0,4291428297
0,4291166149
0,4291166149
0,4291100612
0,4290904013
0,4291755977
0,4290641860
0,4290772931
0,4290576313
0,4291231676
0,4290510782
0,4290641854
0,4290707392
0,4290117559
0,4290379706
0,4289855419
0,4290052020
0,4289986489
0,4289789872
0,4289855406
0,4290183090
0,4289986475
0,4290183090
0,4289789874
0,4289920943
0,4289658793
0,4289331116
0,4289593261
0,4289200046
0,4289134499
0,4289265572
0,4288872354
0,4290314155
0,4289593258
0,4289068970
0,4289331115
0,4289068963
0,4289593256
0,4289134499
0,4289527716
0,4289265572
0,4289068969
0,4288544675
0,4289134495
0,4289527716
0,4288544673
0,4288610210
0,4288937891
0,4288806820
0,4288741283
0,4289003424
0,4289200040
0,4288872349
0,4288806819
0,4289003426
0,4289134501
0,4289003422
0,4289003426
0,4288544673
0,4289134496
0,4289331109
0,4288806814
0,4288872345
0,4288216994
0,4288479136
0,4288544667
0,4288151457
0,4289003421
0,4288872357
0,4288937889
0,4289134504
0,4288610218
0,4289200040
0,4289331107
0,4288937896
0,4289396653
0,4290117563
0,4289200042
0,4289658795
0,4289593255
0,4289724335
0,4289658806
0,4289855411
0,4289855406
0,4290052013
0,4289593273
0,4289855403
0,4290248626
0,4290772919
0,4290052021
0,4290183102
0,4290903995
0,4290707388
0,4291035077
0,4290510782
0,4290576320
0,4291100611
0,4291166151
0,4291166145
0,4290903999
0,4290904005
0,4291035076
0,4291624905
0,4291231692
0,4291428295
0,4291428295
0,4291559372
0,4291690443
0,4292018124
0,4292280273
0,4292214746
0,4291821522
0,4292804570
0,4292542424
0,4293132255
0,4293525465
0,4293459941
0,4293394402
0,4293591015
0,4293263336
0,4293525474
0,4293394412
0,4293787627
0,4294115308
0,4293722091
0,4294246385
0,4294115319
0,4293918703
0,4293918700
0,4294770681
0,4294049785
0,4294574080
0,4294705143
0,65531
0,4294770687
0,4294901759
0,4294836226
0,4294901758
0,2
0,720903
0,327683
0,393229
0,917522
0,917517
0,131085
0,327697
0,458759
0,917511
0,851984
0,589840
0,589840
0,1703946
0,1048593
0,1310737
0,1835033
0,1966103
0,1572890
0,1441819
0,1245210
0,1441818
0,1966108
0,2031642
0,1441820
0,1441815
0,2228259
0,1966120
0,1769500
0,2162718
0,1507352
0,1835038
0,1835040
0,2490406
0,2097191
0,2162724
0,2424862
0,2162724
0,2293797
0,2162729
0,2424870
0,2293797
0,2228258
0,2687015
0,2949159
0,2949160
0,2883626
0,2621482
0,3407922
0,3080251
0,3211311
0,2883626
0,3145781
0,3473461
0,3342384
0,3014700
0,3014713
0,3145775
0,3080243
0,3801139
0,3801141
0,3539003
0,3473464
0,3997751
0,3539000
0,4063294
0,3997756
0,3735610
0,3735614
0,4456509
0,5308490
0,3866697
0,4259897
0,4194376
0,4587585
0,4456520
0,4653125
0,4128842
0,4718659
0,4522052
0,4587588
0,4587590
0,5046341
0,4587589
0,4587595
0,4718664
0,4653131
0,4849742
0,5439571
0,5111889
0,5111884
0,4915279
0,6357080
0,5570651
0,5636180
0,5767256
0,5701726
0,6029399
0,5570653
0,5701716
0,5832798
0,5832790
0,5832796
0,5898332
0,6160476
0,6488159
0,6291551
0,6357081
0,6291552
0,6422623
0,6750308
0,6881386
0,6553702
0,6488165
0,7274599
0,6750314
0,6160482
0,6881376
0,7143523
0,6619236
0,6684768
0,6684779
0,6684780
0,6291556
0,6750307
0,6684771
0,7340135
0,6881380
0,6815856
0,6684775
0,6488167
0,7077989
0,6291548
0,6553708
0,6422625
0,6815848
0,7536749
0,6750314
0,6094943
0,6291553
0,6160484
0,6226018
0,6488165
0,6422627
0,6094949
0,6881372
0,6619233
0,6815842
0,6684778
0,6684772
0,6553703
0,6160482
0,6750303
0,6619241
0,6619238
0,6750307
0,6488172
0,6881379
0,7143531
0,7078003
0,7274605
0,7340141
0,7667824
0,7209074
0,7274609
0,7405676
0,7471218
0,7077995
0,7667829
0,7405687
0,7602293
0,7798901
0,7471216
0,7667828
0,7798901
0,7733364
0,7798893
0,7471217
0,7733367
0,7733364
0,7929966
0,7929978
0,7798896
0,7995511
0,7864442
0,7340151
0,8192120
0,8192124
0,7798900
0,7405680
0,7078001
0,7209074
0,7077994
0,7143537
0,7274597
0,7340139
0,7602296
0,7536752
0,7209068
0,7143528
0,7077999
0,6750321
0,8126574
0,7012466
0,6946924
0,7209065
0,6815846
0,6553703
0,6946924
0,6553702
0,6750312
0,6684775
0,7077998
0,7274607
0,6946925
0,6553698
0,6553694
0,6029407
0,6029409
0,6094932
0,6422617
0,6029414
0,6160485
0,5963874
0,6488161
0,6553701
0,6357087
0,5832802
0,6291548
0,6226012
0,6029402
0,6684767
0,5767268
0,5832798
0,6226013
0,5963879
0,5963866
0,5898335
0,6619235
0,6029407
0,6488167
0,6160478
0,6422632
0,6422625
0,6291548
0,6029404
0,6619229
0,6553700
0,6029399
0,5832796
0,5570654
0,5898328
0,5439577
0,5636191
0,5832791
0,5505110
0,5570641
0,5832792
0,5832791
0,5570640
0,5832786
0,5308497
0,5898324
0,5439569
0,5308495
0,5374037
0,5177425
0,5570639
0,5701708
0,5308506
0,4718663
0,4784201
0,4259906
0,4718668
0,4653127
0,4653132
0,4718658
0,4194372
0,4390975
0,4718658
0,4784196
0,4259907
0,4522050
0,4718660
0,3997767
0,4653124
0,4653131
0,5308491
0,4849737
0,4784195
0,5570635
0,5570643
0,5046345
0,5046355
0,5046355
0,4653134
0,5111887
0,4784204
0,4849739
0,4784202
0,4653130
0,4980811
0,4718672
0,4325448
0,4653134
0,4718667
0,4980808
0,5242956
0,4194373
0,4980808
0,4128831
0,4587590
0,5505098
0,5636180
0,5111885
0,5308495
0,4587599
0,4915277
0,4849733
0,4587593
0,5374029
0,4653135
0,5177428
0,4980812
0,5242955
0,5701714
0,5636182
0,6488149
0,5832789
0,5439572
0,5898326
0,5701720
0,5439575
0,5242964
0,5832791
0,6094952
0,5898333
0,6357074
0,5898328
0,6029409
0,5963872
0,6029403
0,5767261
0,6029407
0,6619232
0,7012448
0,6094948
0,6553697
0,5832801
0,6553695
0,5898341
0,6029415
0,6488157
0,6291549
0,6029403
0,6422620
0,6029405
0,6684772
0,5963881
0,5963875
0,6226017
0,6422630
0,6226018
0,5963871
0,5767267
0,5832802
0,6094944
0,5898334
0,6422615
0,5701722
0,6226015
0,5963869
0,5439578
0,5242966
0,5767252
0,5308499
0,5177429
0,5111896
0,5374031
0,6029401
0,5242969
0,5177423
0,5636177
0,5505108
0,5242949
0,4980814
0,4915274
0,5439568
0,5242953
0,5177418
0,5242963
0,5242958
0,5439568
0,4849740
0,4849736
0,4784199
0,5046347
0,4587592
0,4325445
0,4390984
0,4718665
0,5505101
0,4194380
0,4587583
0,4784193
0,4587589
0,4390983
0,4325438
0,4522047
0,4128838
0,4653130
0,4063298
0,4456515
0,4587590
0,4194365
0,4456518
0,4128831
0,4259909
0,4456514
0,5242949
0,4587590
0,4456518
0,4522055
0,4915278
0,4325451
0,4259912
0,4653128
0,4718664
0,4587588
0,4259911
0,4587588
0,4259909
0,4194370
0,4259903
0,4718657
0,4259905
0,4128825
0,4259912
0,4390981
0,4325439
0,3997755
0,3997757
0,4194360
0,3801147
0,3539010
0,4653114
0,3735621
0,3539000
0,3604533
0,3735608
0,3997757
0,3932223
0,3670076
0,3801147
0,3735612
0,4259906
0,3670079
0,4325435
0,3801148
0,3997751
0,4522049
0,4456509
0,4259903
0,4259905
0,4194368
0,4784192
0,4194374
0,5505100
0,4784214
0,4587598
0,4915272
0,5308495
0,5505104
0,4980812
0,5374033
0,4915279
0,5308500
0,5177424
0,5570632
0,5308499
0,5046351
0,5374021
0,4980822
0,5439564
0,5242957
0,5832786
0,5046355
0,5308493
0,5570639
0,5374040
0,5046353
0,5242956
0,4915280
0,5046355
0,5701710
0,5111888
0,5636179
0,4915280
0,5767253
0,4718673
0,4587594
0,4718665
0,4718667
0,4718662
0,4259909
0,4784203
0,4522059
0,4718665
0,4718670
0,4849741
0,4784203
0,5439569
0,5177428
0,5308488
0,4522059
0,4456517
0,4980805
0,4718665
0,4915277
0,4653132
0,4915275
0,4915279
0,5308493
0,5046352
0,5439565
0,5046353
0,5111886
0,5177423
0,5636178
0,5111887
0,4456524
0,5505105
0,5701708
0,5898317
0,5374043
0,5505107
0,5898329
0,5832790
0,5767262
0,5898326
0,5832795
0,5701727
0,5767252
0,6226010
0,6553695
0,6160483
0,6291548
0,6094946
0,6094941
0,5898328
0,6094934
0,6094944
0,6226011
0,6357083
0,6029404
0,6291544
0,6029408
0,5636185
0,5570653
0,5963861
0,5898328
0,5963877
0,6029396
0,5963862
0,6160470
0,5374042
0,5570649
0,6094932
0,5832797
0,5832794
0,5832793
0,6029411
0,5570647
0,5701716
0,5832788
0,5570643
0,5636175
0,6619226
0,5898335
0,5767251
0,5832788
0,5701710
0,5177425
0,5767259
0,5570649
0,5505109
0,5177420
0,5308494
0,5439572
0,5439575
0,5242963
0,5636176
0,4915284
0,4915282
0,5242954
0,5177415
0,4784207
0,5439560
0,5505098
0,5832775
0,5111891
0,4784200
0,4522063
0,4390985
0,5242954
0,4522063
0,4456521
0,4063298
0,4718657
0,4915265
0,4456519
0,4587590
0,4194375
0,4259901
0,3997763
0,4259896
0,4390967
0,3801149
0,4194363
0,3997752
0,3539007
0,4456508
0,3932221
0,3407925
0,2949165
0,3080236
0,3407929
0,3342392
0,3145781
0,3276850
0,3014701
0,2555953
0,3014703
0,2687020
0,2949166
0,2293800
0,2687010
0,2555938
0,2031650
0,2687012
0,2031655
0,2228253
0,2359334
0,3145770
0,2555950
0,2293795
0,2293792
0,2031649
0,2228254
0,2162724
0,2162726
0,2424867
0,2621470
0,2424862
0,2293799
0,2031651
0,2031647
0,2097180
0,2031643
0,2293788
0,2097185
0,1638426
0,1703962
0,1638426
0,1703958
0,1835035
0,1835046
0,1572885
0,1507348
0,851982
0,983061
0,1376272
0,720910
0,786446
0,589835
0,327692
0,131077
0,589829
0,524299
0,196613
0,196611
0,4294836218
0,4294770682
0,4294311931
0,4294442998
0,4294049779
0,4293984239
0,4293984237
0,4294508537
0,4293394415
0,4293722102
0,4293853159
0,4293328868
0,4293591018
0,4293525486
0,4293984237
0,4293328869
0,4293263334
0,4293197800
0,4293459949
0,4293918700
0,4294115312
0,4293263340
0,4293722098
0,4293722095
0,4293787640
0,4293853167
0,4293787629
0,4293459951
0,4294377451
0,4294442994
0,4293918702
0,4294180849
0,4294049781
0,4294442991
0,4293984247
0,4293918704
0,4294246393
0,4294115312
0,4293984245
0,4294639605
0,4294246398
0,4293984248
0,4294115313
0,4293853166
0,4293853163
0,4293722092
0,4293394408
0,4294049765
0,4293459947
0,4293656555
0,4294246383
0,4293722091
0,4293066726
0,4293001182
0,4292804577
0,4292870108
0,4292673499
0,4292673504
0,4292673501
0,4292411350
0,4292542422
0,4292345815
0,4292345817
0,4292411346
0,4292214746
0,4292083672
0,4292018129
0,4292018132
0,4292476879
0,4291624912
0,4291428296
0,4291428305
0,4291755981
0,4291624912
0,4291297233
0,4291362753
0,4291362762
0,4291231686
0,4291755978
0,4291493834
0,4291690439
0,4291231691
0,4291952592
0,4291624912
0,4291428298
0,4291559362
0,4291166152
0,4290969542
0,4291100609
0,4290772928
0,4291231677
0,4290838468
0,4290707397
0,4291297228
0,4290510782
0,4291362755
0,4290707394
0,4291166143
0,4290707390
0,4290707387
0,4290445244
0,4290248633
0,4290510779
0,4290707393
0,4290248633
0,4290183092
0,4289920951
0,4289658804
0,4290117559
0,4290183092
0,4289855408
0,4289789870
0,4290117557
0,4290117551
0,4289855409
0,4289986488
0,4289593268
0,4290052022
0,4289789868
0,4289396658
0,4289527719
0,4289593266
0,4289003439
0,4289658802
0,4289134505
0,4289200042
0,4289003438
0,4289920941
0,4290052019
0,4290052015
0,4290052019
0,4290314166
0,4290379703
0,4290576309
0,4290314177
0,4290445232
0,4290510781
0,4290117553
0,4290576315
0,4290314184
0,4290183090
0,4290183097
0,4290379708
0,4290707389
0,4290576316
0,4290445247
0,4290641852
0,4290576314
0,4290707399
0,4290772930
0,4291231683
0,4291231689
0,4291362766
0,4291493832
0,4291952592
0,4291624916
0,4291428302
0,4292018129
0,4292476884
0,4292083667
0,4292214739
0,4292280296
0,4292673488
0,4292149205
0,4292345815
0,4292870109
0,4292476883
0,4292280286
0,4292411357
0,4292476893
0,4292739025
0,4292935641
0,4292411356
0,4292542428
0,4292542424
0,4292935646
0,4292345811
0,4291821531
0,4292411350
0,4292476889
0,4292739031
0,4292542425
0,4292607962
0,4292411349
0,4292542426
0,4292018132
0,4291952590
0,4292280283
0,4292345810
0,4292214742
0,4292018134
0,4291493840
0,4292542425
0,4292018125
0,4291952587
0,4292083661
0,4292149194
0,4292083661
0,4292083669
0,4292083674
0,4292607960
0,4293001178
0,4292870117
0,4292214750
0,4292607962
0,4293132254
0,4292870123
0,4292607964
0,4292607963
0,4292804572
0,4293525465
0,4293066722
0,4292935650
0,4292870106
0,4292607968
0,4292804577
0,4293132254
0,4293001185
0,4292739038
0,4292673505
0,4293328866
0,4292804580
0,4293001181
0,4292739037
0,4292542426
0,4292673501
0,4292083676
0,4291624921
0,4292149203
0,4292280279
0,4292345814
0,4291952587
0,4292018130
0,4292345818
0,4292083665
0,4291559384
0,4292542423
0,4292739020
0,4291887057
0,4291690445
0,4292083668
0,4291493838
0,4291952593
0,4292018118
0,4291493838
0,4291493844
0,4291362770
0,4291624915
0,4291362764
0,4292083658
0,4291952586
0,4291887055
0,4291755980
0,4291428300
0,4291887050
0,4291624905
0,4291428292
0,4291690447
0,4291624905
0,4291624916
0,4291952597
0,4291428308
0,4291821520
0,4291690448
0,4291559379
0,4291821516
0,4292083666
0,4291887059
0,4291755988
0,4291821522
0,4291428302
0,4292673481
0,4292214738
0,4291428299
0,4291100624
0,4291559370
0,4291100615
0,4290904003
0,4290707404
0,4290707393
0,4290707392
0,4290445247
0,4290445242
0,4290117559
0,4290183093
0,4290445240
0,4289986485
0,4290314169
0,4290052017
0,4289855414
0,4289724339
0,4289527732
0,4289462188
0,4290052014
0,4289003440
0,4289134499
0,4288872358
0,4288872356
0,4289331105
0,4288937889
0,4289462181
0,4288872352
0,4288872354
0,4288348063
0,4288348065
0,4288216991
0,4288413598
0,4288675743
0,4288544665
0,4288151456
0,4288413597
0,4288151443
0,4288610207
0,4288544666
0,4288610203
0,4289855392
0,4289527722
0,4288675739
0,4289134495
0,4289265576
0,4289265572
0,4289724325
0,4289200044
0,4289200035
0,4289003427
0,4289396651
0,4289331111
0,4289134500
0,4289134498
0,4289462181
0,4288479143
0,4288610206
0,4288937887
0,4288741280
0,4288741274
0,4288741279
0,4288937890
0,4289331111
0,4288937900
0,4289003429
0,4288282529
0,4288937885
0,4288806818
0,4288872354
0,4288675737
0,4287692696
0,4287823756
0,4288675735
0,4288741274
0,4288544664
0,4288282528
0,4288413601
0,4288479126
0,4288348054
0,4288675735
0,4288413593
0,4288479133
0,4288348058
0,4288348059
0,4288544670
0,4288675748
0,4288085917
0,4288544670
0,4288348060
0,4288216983
0,4288675748
0,4289003426
0,4288937896
0,4288872348
0,4288741280
0,4289396651
0,4289331114
0,4289658793
0,4289265581
0,4289658801
0,4289724329
0,4289855401
0,4289724336
0,4289396653
0,4289658796
0,4290052013
0,4290510769
0,4290510771
0,4289331114
0,4289855410
0,4290248626
0,4290052019
0,4290379696
0,4290445243
0,4290576309
0,4290445231
0,4290314173
0,4290445241
0,4290969533
0,4290510779
0,4290379704
0,4290379711
0,4290576319
0,4290576313
0,4290576320
0,4290510777
0,4290248630
0,4290314177
0,4290052021
0,4290510788
0,4290117561
0,4290183099
0,4290510778
0,4290903995
0,4290576315
0,4290838466
0,4291100605
0,4290707395
0,4291035077
0,4291231691
0,4292214721
0,4291362761
0,4291755992
0,4292149195
0,4291493834
0,4291821525
0,4291821530
0,4292345812
0,4292607953
0,4292607950
0,4292870103
0,4293263320
0,4293001180
0,4292607961
0,4293394409
0,4293066718
0,4293394405
0,4293197796
0,4293394410
0,4293525481
0,4293722092
0,4293722093
0,4294049774
